feature_id	start	end	chromosome
ENSG00000249620	17511833	17512238	5
ENSG00000250860	42466893	42468300	5
ENSG00000261037	6019029	6022283	5
ENSG00000164318	38258409	38465480	5
ENSG00000270232	100045928	100046374	5
ENSG00000279883	55484403	55485086	5
ENSG00000251682	61347126	61347716	5
ENSG00000119048	134371469	134392108	5
ENSG00000175471	94703741	95284575	5
ENSG00000249768	126737438	126737995	5
ENSG00000169570	118836074	118988547	5
ENSG00000285204	70931244	70932840	5
ENSG00000253776	104773641	104799772	5
ENSG00000250045	112777630	112778161	5
ENSG00000249514	91030990	91031307	5
ENSG00000249551	118575575	118581324	5
ENSG00000250237	69038518	69043821	5
ENSG00000249238	67636382	67638942	5
ENSG00000113460	34915677	34925996	5
ENSG00000287054	133025847	133050178	5
ENSG00000248359	68508223	68565515	5
ENSG00000248867	109448349	109449063	5
ENSG00000279691	133052769	133052971	5
ENSG00000153914	66139971	66183615	5
ENSG00000146021	137617500	137736089	5
ENSG00000253801	68087161	68087494	5
ENSG00000249899	52930606	52990278	5
ENSG00000249270	51930808	51932036	5
ENSG00000248029	55063179	55066230	5
ENSG00000182383	74990189	74990637	5
ENSG00000188850	43336164	43348716	5
ENSG00000212122	113432553	113434989	5
ENSG00000248489	98929171	98995013	5
ENSG00000249562	24578294	24578561	5
ENSG00000184084	73803296	73803599	5
ENSG00000250242	115087892	115088475	5
ENSG00000164405	132866630	132868847	5
ENSG00000285804	72087782	72108000	5
ENSG00000217791	53859166	53860401	5
ENSG00000287634	36343672	36347157	5
ENSG00000275374	100375700	100381398	5
ENSG00000251311	116742991	116762209	5
ENSG00000249433	115493557	115493821	5
ENSG00000151292	123512099	123617045	5
ENSG00000271480	100050719	100051063	5
ENSG00000224186	135033280	135358219	5
ENSG00000244192	130989897	130990428	5
ENSG00000129595	112142441	112419313	5
ENSG00000229738	132987652	132988110	5
ENSG00000249454	55073015	55096553	5
ENSG00000250441	108894347	108894628	5
ENSG00000069011	135027734	135034813	5
ENSG00000248464	44388732	44413989	5
ENSG00000248663	117415509	117546298	5
ENSG00000248928	99594880	99595297	5
ENSG00000250472	115148764	115149644	5
ENSG00000164291	95555101	95605102	5
ENSG00000251593	25909503	25911234	5
ENSG00000251601	50929484	50934521	5
ENSG00000113522	132556019	132646349	5
ENSG00000279737	35895689	35896020	5
ENSG00000248482	135124380	135131249	5
ENSG00000271849	109687802	109688329	5
ENSG00000249069	54313564	54415238	5
ENSG00000248826	91843687	91844529	5
ENSG00000241888	125966777	125968085	5
ENSG00000250732	65251127	65251784	5
ENSG00000286615	127231977	127290731	5
ENSG00000249990	98409675	98410100	5
ENSG00000145687	81413021	81751797	5
ENSG00000177879	115841592	115914081	5
ENSG00000251099	111572236	111572398	5
ENSG00000113369	91368631	91383317	5
ENSG00000164209	110738136	110765161	5
ENSG00000238254	79849552	79849846	5
ENSG00000250162	98833382	98833711	5
ENSG00000279584	131797415	131797929	5
ENSG00000250949	117031200	117038569	5
ENSG00000248443	124829472	124830290	5
ENSG00000131732	81301587	81313297	5
ENSG00000251204	106415576	106417241	5
ENSG00000240052	53413504	53414260	5
ENSG00000251072	126751963	126776486	5
ENSG00000251597	54399439	54400033	5
ENSG00000249958	92889387	92890840	5
ENSG00000254106	109883182	109884751	5
ENSG00000283897	127215159	127229828	5
ENSG00000251158	69898867	69903198	5
ENSG00000248885	119126782	119128444	5
ENSG00000253900	71132993	71133287	5
ENSG00000113368	126776623	126837020	5
ENSG00000271128	134081914	134082040	5
ENSG00000134986	111662621	111997464	5
ENSG00000280369	10342813	10343131	5
ENSG00000286408	133051065	133051893	5
ENSG00000249984	92675956	92688254	5
ENSG00000249349	85112342	85112756	5
ENSG00000251206	67268022	67270182	5
ENSG00000243304	115264669	115265464	5
ENSG00000249647	135236234	135248179	5
ENSG00000153006	64718148	64768691	5
ENSG00000249736	67632266	67646789	5
ENSG00000286745	118581242	118628178	5
ENSG00000287709	57650678	57679842	5
ENSG00000250928	119011471	119012056	5
ENSG00000278921	112419583	112420978	5
ENSG00000249023	85429702	85430184	5
ENSG00000264281	55944656	55944733	5
ENSG00000254335	70860285	70860579	5
ENSG00000217128	131641714	131797063	5
ENSG00000145839	135892246	135895841	5
ENSG00000250194	125074665	125074980	5
ENSG00000250551	96050115	96215519	5
ENSG00000120708	136028988	136063818	5
ENSG00000132840	79069767	79090069	5
ENSG00000250409	133387773	133388549	5
ENSG00000241597	98954394	98954972	5
ENSG00000271824	136191468	136193162	5
ENSG00000248652	57081745	57081951	5
ENSG00000164176	83940554	84384880	5
ENSG00000164902	126600925	126627252	5
ENSG00000277619	135034521	135035894	5
ENSG00000247796	53109816	53127673	5
ENSG00000279469	134394360	134395008	5
ENSG00000177453	43192071	43280850	5
ENSG00000234758	131944408	131968220	5
ENSG00000250405	130994253	130996164	5
ENSG00000280449	10168783	10169006	5
ENSG00000287067	137755740	137760740	5
ENSG00000249438	80288449	80289781	5
ENSG00000249878	61831947	61833024	5
ENSG00000250331	97504663	97690180	5
ENSG00000250437	89581209	89677701	5
ENSG00000250348	76285542	76311462	5
ENSG00000272416	53880293	53881051	5
ENSG00000250853	55530156	55530701	5
ENSG00000270230	100046450	100046970	5
ENSG00000113600	39284140	39424868	5
ENSG00000058729	97160867	97183247	5
ENSG00000198868	134928030	134928326	5
ENSG00000155542	56909260	56925532	5
ENSG00000134057	69167135	69178245	5
ENSG00000249588	68523878	68530007	5
ENSG00000251574	104383298	105392970	5
ENSG00000251616	133111055	133114475	5
ENSG00000176857	109051315	109052457	5
ENSG00000250782	17634460	17635053	5
ENSG00000229855	121164687	121359869	5
ENSG00000170549	3595832	3601403	5
ENSG00000249157	75006713	75007012	5
ENSG00000251342	76078666	76079763	5
ENSG00000184838	120464300	120687332	5
ENSG00000253366	70751184	70795914	5
ENSG00000259968	73952940	73954014	5
ENSG00000251367	109467353	109467952	5
ENSG00000214108	31908361	31909186	5
ENSG00000145826	135922279	135954983	5
ENSG00000205644	65415353	65416222	5
ENSG00000249261	124868972	124869914	5
ENSG00000248955	131008583	131008742	5
ENSG00000085365	78360611	78480739	5
ENSG00000253744	66144156	66144795	5
ENSG00000251513	97089075	97437217	5
ENSG00000178175	72439903	72507410	5
ENSG00000245937	127939152	128083172	5
ENSG00000249150	116819220	116830370	5
ENSG00000249249	115602057	115623897	5
ENSG00000249791	115188563	115188932	5
ENSG00000113361	31193686	31329146	5
ENSG00000250786	9546200	9550609	5
ENSG00000152413	79372636	79514134	5
ENSG00000250705	88602780	88603117	5
ENSG00000270779	110908284	110908713	5
ENSG00000259861	6030035	6030841	5
ENSG00000197479	141199610	141203779	5
ENSG00000053108	133196455	133612541	5
ENSG00000249797	117730515	118266267	5
ENSG00000248730	38282264	38290986	5
ENSG00000286543	34245273	34288755	5
ENSG00000248884	68430427	68434481	5
ENSG00000113648	135333900	135399914	5
ENSG00000250669	67690033	67690437	5
ENSG00000250888	79936579	79967626	5
ENSG00000287938	81817531	81842360	5
ENSG00000248791	14620020	14621313	5
ENSG00000164251	76818933	76835315	5
ENSG00000145743	107859035	108382098	5
ENSG00000250728	111155244	111156152	5
ENSG00000113296	79991311	80083287	5
ENSG00000250461	61375112	61375855	5
ENSG00000253816	70219918	70258930	5
ENSG00000112992	43602692	43707405	5
ENSG00000081059	134114681	134151865	5
ENSG00000006837	134286350	134371047	5
ENSG00000249842	85446974	85447758	5
ENSG00000250787	56381781	56382075	5
ENSG00000251187	112192020	112210139	5
ENSG00000248555	90153052	90290078	5
ENSG00000253404	138744434	138753309	5
ENSG00000250167	135559577	135634874	5
ENSG00000248192	82073055	82073702	5
ENSG00000235275	123636110	123637403	5
ENSG00000248674	85190629	85190830	5
ENSG00000249082	135038831	135040047	5
ENSG00000171643	76850001	76921650	5
ENSG00000280104	133457805	133458331	5
ENSG00000112972	43287470	43313512	5
ENSG00000131711	72107234	72209565	5
ENSG00000230847	71074225	71093193	5
ENSG00000249017	102500541	102505670	5
ENSG00000120329	141302635	141304049	5
ENSG00000270021	135399280	135401296	5
ENSG00000249203	44495099	44658569	5
ENSG00000249492	43483913	43509356	5
ENSG00000164404	132861181	132866884	5
ENSG00000248559	134399495	134401921	5
ENSG00000223442	132630589	132664272	5
ENSG00000283782	132410832	132646079	5
ENSG00000164283	54977867	55022671	5
ENSG00000287148	115956571	115958599	5
ENSG00000248127	76081946	76084186	5
ENSG00000248979	119132651	119132882	5
ENSG00000251552	83279921	83280644	5
ENSG00000249131	139740951	139747406	5
ENSG00000250555	88692651	88692859	5
ENSG00000251027	106815197	107011052	5
ENSG00000250446	74327995	74334766	5
ENSG00000270741	120658077	120658371	5
ENSG00000145708	76953045	76981158	5
ENSG00000214890	79000112	79001124	5
ENSG00000272154	141100242	141174391	5
ENSG00000174136	98768650	98798643	5
ENSG00000286676	131659046	131660115	5
ENSG00000230929	126628019	126628319	5
ENSG00000253807	124059794	124438625	5
ENSG00000151882	43376645	43412391	5
ENSG00000279686	139442316	139462707	5
ENSG00000164512	56099680	56233330	5
ENSG00000248211	136214048	136222159	5
ENSG00000249026	115389643	115392370	5
ENSG00000286454	24729379	24738195	5
ENSG00000184188	80299678	80302847	5
ENSG00000145757	95652181	95698711	5
ENSG00000251261	101816475	101816780	5
ENSG00000251281	33011322	33017607	5
ENSG00000248445	116447547	116508276	5
ENSG00000185305	53883942	54310582	5
ENSG00000215630	71197646	71208130	5
ENSG00000249478	133243764	133248781	5
ENSG00000049883	72320367	72368395	5
ENSG00000151422	108747841	109196841	5
ENSG00000249282	17601882	17602134	5
ENSG00000249825	80052374	80083654	5
ENSG00000270513	42729138	42729519	5
ENSG00000272523	108727825	108728260	5
ENSG00000270697	137761546	137761936	5
ENSG00000249996	123036271	123054667	5
ENSG00000205571	70049638	70078522	5
ENSG00000279240	136376348	136397042	5
ENSG00000213755	79510434	79510919	5
ENSG00000250602	126372477	126509021	5
ENSG00000250806	100654112	100657970	5
ENSG00000285616	40474908	40490430	5
ENSG00000286111	125493261	125602229	5
ENSG00000248528	92907180	92939591	5
ENSG00000245556	78342365	78360507	5
ENSG00000248245	133160438	133224413	5
ENSG00000250444	115512077	115513694	5
ENSG00000280368	10171030	10171214	5
ENSG00000272203	132817248	132818000	5
ENSG00000251050	80019609	80019920	5
ENSG00000248422	17598432	17598559	5
ENSG00000244921	134923303	134924049	5
ENSG00000061492	138083990	138092365	5
ENSG00000173926	126867714	127030558	5
ENSG00000243859	85464434	85465310	5
ENSG00000279860	121363002	121365314	5
ENSG00000248170	85237681	85238074	5
ENSG00000249721	67692812	67693200	5
ENSG00000250891	118000253	118562199	5
ENSG00000146005	139795808	139844466	5
ENSG00000279197	133574829	133575298	5
ENSG00000248927	120781218	120790778	5
ENSG00000176788	17065598	17276843	5
ENSG00000248752	125333369	126368755	5
ENSG00000250947	136303757	136316100	5
ENSG00000249360	33502072	33503135	5
ENSG00000157111	73120569	73131809	5
ENSG00000249483	81851601	81852201	5
ENSG00000113583	133955510	133968674	5
ENSG00000249230	69985204	69985501	5
ENSG00000164219	115204012	115262877	5
ENSG00000249746	96213346	96215075	5
ENSG00000113658	136132845	136188747	5
ENSG00000164197	64165843	64372869	5
ENSG00000237190	134402065	134411881	5
ENSG00000145649	55102646	55110252	5
ENSG00000254132	94568929	94569470	5
ENSG00000155329	132996985	133026604	5
ENSG00000251583	149932014	149932668	5
ENSG00000239642	131806990	131945698	5
ENSG00000145692	79111809	79132288	5
ENSG00000249021	115691462	115692167	5
ENSG00000047188	113513694	113595285	5
ENSG00000080709	114055926	114496500	5
ENSG00000131508	139526431	139628434	5
ENSG00000187372	141213919	141218979	5
ENSG00000259802	10352701	10353601	5
ENSG00000164406	132873444	132875046	5
ENSG00000249089	39022411	39022558	5
ENSG00000249364	67379378	67806600	5
ENSG00000286882	109165289	109187152	5
ENSG00000251395	83426676	83427030	5
ENSG00000248474	74084068	74103216	5
ENSG00000251400	77290268	77291800	5
ENSG00000146006	138868921	138875368	5
ENSG00000145780	115520908	115544775	5
ENSG00000249071	38345347	38346551	5
ENSG00000284762	77086732	77427124	5
ENSG00000082068	37379285	37753435	5
ENSG00000250862	124220579	124221077	5
ENSG00000250080	127170535	127172266	5
ENSG00000248709	115738978	115756543	5
ENSG00000250358	112628436	112642483	5
ENSG00000172901	115962454	116027619	5
ENSG00000246214	16615926	16681905	5
ENSG00000249605	144369334	144385310	5
ENSG00000286828	97183827	97216074	5
ENSG00000248758	97188090	97201880	5
ENSG00000213891	61390668	61391871	5
ENSG00000250482	31249879	31250987	5
ENSG00000172239	43526267	43557758	5
ENSG00000251680	129500361	129905917	5
ENSG00000064652	122843439	123029354	5
ENSG00000175449	95646754	95684773	5
ENSG00000145721	97091867	97142753	5
ENSG00000230789	143192500	143194166	5
ENSG00000251387	139772528	139775406	5
ENSG00000249829	79191549	79191747	5
ENSG00000251066	85549409	85549952	5
ENSG00000250574	76510440	76510766	5
ENSG00000249335	68792609	69007185	5
ENSG00000249380	34373028	34373850	5
ENSG00000279118	126496279	126498604	5
ENSG00000250347	142036707	142037125	5
ENSG00000253865	149372174	149375116	5
ENSG00000135077	157085832	157142869	5
ENSG00000272239	147401760	147401996	5
ENSG00000249607	23688927	23689386	5
ENSG00000215325	145228811	145230054	5
ENSG00000249363	145728360	145729349	5
ENSG00000279979	10675317	10675575	5
ENSG00000223652	123087248	123090299	5
ENSG00000173930	102233986	102296284	5
ENSG00000251135	121040090	121044032	5
ENSG00000226306	137801193	137810751	5
ENSG00000244061	72381794	72382393	5
ENSG00000251293	120245448	120333502	5
ENSG00000113532	100806933	100903282	5
ENSG00000249774	31923367	31923532	5
ENSG00000288008	124993408	124996096	5
ENSG00000250402	125376828	125377439	5
ENSG00000213585	133971871	134004975	5
ENSG00000113248	141245395	141249365	5
ENSG00000134970	115613210	115632992	5
ENSG00000279983	141223372	141245861	5
ENSG00000284042	17528669	17529265	5
ENSG00000169194	132656263	132661110	5
ENSG00000186367	129748094	129766732	5
ENSG00000239528	116562562	116562930	5
ENSG00000251648	65732973	65733654	5
ENSG00000112852	141094606	141098703	5
ENSG00000225147	142566700	142567076	5
ENSG00000249803	136466645	136521432	5
ENSG00000286503	108382156	108418016	5
ENSG00000279130	143406959	143407420	5
ENSG00000272772	134167170	134226071	5
ENSG00000249582	117778826	117779532	5
ENSG00000164308	96875986	96919703	5
ENSG00000239602	146137755	146138381	5
ENSG00000205302	122775079	122834543	5
ENSG00000248533	37953402	37966964	5
ENSG00000249738	159310745	159805536	5
ENSG00000248107	126179565	126193858	5
ENSG00000247877	100428124	100535262	5
ENSG00000112981	138115175	138139443	5
ENSG00000249159	8387638	8457564	5
ENSG00000250672	33090126	33090349	5
ENSG00000249119	134924123	134924644	5
ENSG00000248600	124452277	124460552	5
ENSG00000248529	61658474	61698432	5
ENSG00000271585	127176696	127177050	5
ENSG00000251235	76376675	76377149	5
ENSG00000237187	93360779	93585649	5
ENSG00000213488	144522140	144522988	5
ENSG00000275871	149425771	149428289	5
ENSG00000254246	157104788	157114900	5
ENSG00000120324	141192353	141195647	5
ENSG00000215196	17089296	17217047	5
ENSG00000169302	147234963	147387855	5
ENSG00000275506	139612002	139612363	5
ENSG00000248722	115402380	115402962	5
ENSG00000248569	80351021	80351956	5
ENSG00000286062	66350148	66440356	5
ENSG00000270123	136080470	136080597	5
ENSG00000250526	14639426	14641018	5
ENSG00000249881	143605628	143828772	5
ENSG00000248351	136381268	136381511	5
ENSG00000278936	141183401	141201396	5
ENSG00000164292	95713522	95824383	5
ENSG00000248391	29304305	29396095	5
ENSG00000251054	97223371	97227957	5
ENSG00000249279	61201304	61304811	5
ENSG00000248923	134924648	134926459	5
ENSG00000248295	115974513	115976275	5
ENSG00000253811	158983006	158984789	5
ENSG00000248588	92823935	92844992	5
ENSG00000286839	113738106	113776837	5
ENSG00000271792	139775305	139775472	5
ENSG00000251544	94567461	94568909	5
ENSG00000250847	121195980	121196210	5
ENSG00000248667	85420028	85420451	5
ENSG00000113732	172983771	173035445	5
ENSG00000044115	138610967	138935034	5
ENSG00000286809	39092658	39103677	5
ENSG00000271871	141952419	141953375	5
ENSG00000091009	146203605	146289223	5
ENSG00000178996	54517759	54546586	5
ENSG00000281938	131807143	132011637	5
ENSG00000277795	141259235	141261364	5
ENSG00000145675	68215756	68301821	5
ENSG00000250362	95861786	95874519	5
ENSG00000226259	70415352	70448015	5
ENSG00000253119	154337471	154338452	5
ENSG00000248853	121059244	121060953	5
ENSG00000113272	157731420	157741449	5
ENSG00000250765	181329241	181342213	5
ENSG00000250583	33519616	33522230	5
ENSG00000249713	76606608	76608970	5
ENSG00000249785	28285964	28287807	5
ENSG00000249429	143489855	143531350	5
ENSG00000250900	181195496	181203103	5
ENSG00000253886	154493576	154494743	5
ENSG00000249285	18908866	18909543	5
ENSG00000249448	98410235	98411792	5
ENSG00000254328	172986680	172987198	5
ENSG00000253456	158985806	158987199	5
ENSG00000244076	80315671	80315826	5
ENSG00000248591	23456468	23456850	5
ENSG00000250842	145337932	145381670	5
ENSG00000152684	52787916	52804044	5
ENSG00000113249	157029413	157059119	5
ENSG00000120137	168548495	168579368	5
ENSG00000253357	167721363	167729124	5
ENSG00000249444	99489559	99499367	5
ENSG00000176049	147585438	147782775	5
ENSG00000285190	87412342	87499340	5
ENSG00000145685	78485215	78770021	5
ENSG00000072786	172042079	172188224	5
ENSG00000145911	178113532	178126081	5
ENSG00000132570	134905120	135007959	5
ENSG00000269961	65924629	65925135	5
ENSG00000285590	163597352	163612516	5
ENSG00000274525	181291673	181295572	5
ENSG00000240535	55021299	55042844	5
